Place_Id,Place_Name,Category,Rating,Content
290,Museum Pendidikan Nasional,Budaya,4.6,museum didik nasional universitas didik indonesia resmi gubernur jawa barat h ahmad heryawan lc bangun museum didik nasional rupa salah satu bentuk tanggung jawab upi bagai guru tinggi milik peduli hadap lestari waris sejarah budaya bangsa khusus bidang didik museum umum pamer benda koleksi asal masa lalu sebut beda museum didik nasional universitas didik indonesia museum saji bagaimana didik masa datang didik jadi sifat forecasting ramal museum didik nasional harap mampu jadi wahana pusat teliti sumber ajar ajar tingkat kompetensi didik maupun wawas ajar upaya tingkat mutu didik sekaligus jadi tuju wisata budaya jawa barat nasional dasar manusia ajar masa lalu masa depan budaya
291,Water Park Bandung Indah,Taman Hiburan,4.0,bandung indah waterpark rupa salah satu kolam renang bandung sedia bagai wahana main air cocok keluarga kolam renang dewasa anak unjung laku olahraga renang rekreasi taman hibur
292,Curug Anom,Cagar Alam,4.6,curug anom buah air terjun milik dinding batu tebing bentuk flat kilas lihat tembok padahal nyata tebing batu milik muka rata tinggi kurang lebih 30 meter lokasi curug anom kawasan obyek wisata natural hill lembang tepat jln kolonel masturi kec cisarua kab bandung barat jawa barat meski debit air curug anom lembang terlalu besar ukur tebing sangat tinggi ciprat air jatuh atas asa hujan lokal alir air jatuh ikut muka dinding tebing rata kemudian bentur dasar air terjun lihat seprti unta kain sutra hias dinding batu cagar alam
293,Taman Badak,Taman Hiburan,4.5,taman badak baru resmi tanggan 19 desember 2017 bapak ridwan kamil bagai wali kota bandung patung badak usia puluh tahun taman jadi ikon patung badak sebut revitalisasi kini tampil baru jadi spot foto favorit unjung patung badak patung dewi sartika samping taman badak juga turut revitalisasi patung dewi sartika bentuk awal kecil kini besar taman hibur
294,Taman Film,Budaya,4.3,taman film salah satu taman tematik ruang buka publik kota bandung letak bawah jembatan pasupati bandung jawa barat taman resmi wali kota bandung ridwan kamil tanggal 14 september 2014 taman milik konsep bioskop buka modern warga aktivitas taman sarana tonton film cara gratis taman film kelola komunitas film bandung dinas taman kota bandung budaya
295,Museum Nike Ardilla,Budaya,4.6,museum nike ardilla resmi buka umum tepat hari mana almarhumah nike ardilla hidup usia 21 tahun resmi langsung sendiri pihak keluarga ayah sendiri almarhum r eddy kusnaedi potong kue ulang tahun saksi langsung depan komunitas nike ardilla fans club museum tempat buah bangun rumah jadi saksi bisu simpan segala kenang nike ardilla lama hidup populer sebut rumah nike ardilla rna sahabat traveler s konsep dasar bangun rumah nike ardilla rna rupa padu desain rupa planet hollywood hard rock cafe museum umum biasa lihat museum nike ardilla tempat bangun 2 lantai luas 500 meter persegi mana lantai pertama bagai tempat tinggal keluarga almarhumah nike ardila lantai 2 museum bagai ruang pamer barang koleksi nike ardilla aksesoris benda pribadi milik saksi apa sih ruang pribadi upa kamar nike ardilla segala isi budaya
296,Batununggal Indah Club,Taman Hiburan,4.4,kolam renang batununggal rupa salah satu kolam renang gari warga bandung libur kolam renang kawasan komplek rumah batununggal insah estate buat kamu paham rumah sebut mudah sekali tuju lokasi kolam renang benar nama kolam renang batununggal indah club kolam renang bic kolam renang rupa salah satu fasilitas exclusive huni rumah meski rupa fasilitas rumah pihak kelola buka umum jadi buat kamu bandung harus tinggal rumah sebut nikmat libur sana sob taman hibur
297,Mountain View Golf Club,Cagar Alam,4.4,selamat datang mountain view golf club dago pakar bandung golf course 72 par 18 hole rancang juara dunia 5 kali asal inggris peter thompson achitect kenal ross ret letak kompleks rumah gengsi 30 menit bandara internasional bandung 20 menit pusat kota golf unjung duduk baris depan saji pandang club house lapang golf gunung dekat kota bandung lengkap fasilitas kelas dunia lengkap kamar vip ruang pijat loker mewah pria wanita champions bar restoran toko golf dekat pintu masuk lobi cagar alam
298,Gunung Lalakon,Cagar Alam,4.8,gunung lalakon rupa buah gunung kampung jelegong desa badaraksa camat kutawaringin kabupaten bandung jawa barat milik tinggi 870 meter gunung lalakon kenal bentuk rupa kerucut sempurna piramida ngunung lalakon kenal nama gunung sabelas puncak gunung buah tower pln bila lihat jauh bentuk angka 11 tower milik pln hubung plta saguling aman tower fungsi jadi perijinan gunung sedikit ketat kaget dekat puncak banyak bambu rintang jalur tuju tutup jalur daki nselain tower milik pln gunung dapat beberapa situs batu batu lawang batu pabiasan batu warung batu pupuk batu renges batu gajah buah batu panjang letak atas puncak turut salah orang tokoh masyarakat kampung badaraksa abah acu cara filosofis gunung lalakon perlambang buah lakon hidup manusia batu tadi representasi bagai profesi lakon pilih manusia npemandangan gunung cukup bagus seluruh sudut kabupaten bandung lihat puncak masuk pandang waduk saguling belah barat beberapa sisi gunung rusak aktivitas gali liar gali c area cipatik sisi utara area situwangi sisi barat cagar alam
299,Sendang Geulis Kahuripan,Cagar Alam,4.3,wilayah lebih tepat rph cikalong wetan bkph padalarang perum hutan bkph bandung utara lihat kawasan ingat salah satu objek wisata jawa tengah lebih tepat di klaten umbul ponggok nama sobat native pernah umbul ponggok objek wisata sendang hampir sama persis di kawasan cara serba maksud serba adalah sumber mata air keluar objek wisata oleh masyarakat bagai tempat cuci tunggu dulu jangan rasa jijik sumber mata air hasil sendang hampir tiap menit alir air bersih cagar alam
300,Sanghyang Heuleut,Cagar Alam,4.4,danau satu milik air jernih nuansa hijau padu indah tebing batu ukur besar keliling sela bebatuan kamu temu pohon rumput hijau segar mata bebatuannya tinggi bahkan kerap bagai tempat traveler loncat indah tuju danau purba sebut danau sanghyang heuleut milik tiga meter jadi kamu masuk danau kamu renang tenggelam milik lengkap jaket pelampung cagar alam
301,Lereng Anteng Panoramic Coffee Place,Cagar Alam,4.4,lereng anteng panoramic coffee buah tempat tongkrong asyik upa cafe and resto padu kafe spot wisata alam tempat makan satu buka sejak tanggal 1 juni 2016 lalu tempat luas areal 500 m hadir usung konsep cozy nama kafe ambil kata lereng arti tempat pinggir datar tinggi anteng bahasa sunda milik arti tempat suasana nyaman saji aneka menu makan minum lereng anteng panoramic coffe suguh view luar biasa indah cagar alam
302,Masjid Pusdai,Tempat Ibadah,4.7,masjid pusdai pusat dakwah islam bangun arsitektur asli indonesia bentuk bentuk khas atap limas aplikasi semua atap bangun padu berbagia gaya arsitektur masjid masjid seluruh penjuru dunia islam unik nyata kubah atap masjid buat buah kayu ornamen masjid buat kayu kes alami kuat batu marmer ikut dominasi bangun masjid beberapa hias motif etnis pola kaligrafi dapat bangun masjid pusdai tempat ibadah
303,Masjid Al-Imtizaj,Tempat Ibadah,4.7,masjid al imtizaj salah satu masjid nuansa oriental arsitektur corak negeri tirai bambu kota bandung letak masjid lebih tepat di jalan banceuy nomor 8 kota bandung jawa barat tempat ibadah
304,Situ Cileunca,Cagar Alam,4.4,situ cileunca lokasi warnasari pangalengan bandung jawa barat buah danau buat luas capai 1 400 hektar latar belakang bukit gunung indah fungsi bagai objek wisata situ cileunca fungsi bagai bangkit listrik tenaga air plta air asal danau sebut alir lalu sungai palayangan sungai sering jadi bagai arena ber arung jeram danau capai 17 meter tahun 1918 rupa hutan belantara kemudian ubah jadi situ fungsi layan butuh air masyarakat cagar alam
305,Sunrise Point Cukul,Cagar Alam,4.6,sunrise point cukul rupa salah satu tempat wisata populer wisatawan lihat matahari terbit kawasan bandung selatan lihat sunrise tinggi 1 600 meter atas muka laut sunrise point cukul rupa salah satu tempat wisata populer wisatawan lihat matahari terbit kawasan bandung selatan lihat sunrise tinggi 1 600 meter atas muka laut cagar alam
306,Sungai Palayangan,Cagar Alam,4.6,sungai palayangan letak kawasan objek wisata situ cileunca pangalengan kab bandung 45 km kurang lebih 2 jam jalan pusat kota bandung lokasi arung jeram paling populer kawasan bandung selatan milik beberapa lebih banding sungai nberikut lebih arung jeram sungai palayangan cagar alam
307,Perkebunan Teh Malabar,Cagar Alam,4.4,salah satu kebun teh cukup kenal jawa barat kebun teh malabar bangun masa jajah kolonial belanda tahun 1896 kebun masuk wilayah camat pangalengan kabupaten bandung kira 45 km pusat kota bandung kunjung daerah mata manja aktivitas duduk tempat mayoritas duduk jadi petik teh pelihara sapi perah jadi jangan heran apabila pasuk daerah akan lihat duduk sedang petik kebun teh pelihara sapi capai kebun malabar pangalengan tempuh jalan panjang kelok buat harus hati cagar alam
308,Pemandian Air Panas Ciater,Cagar Alam,4.3,subang kawasan mandi air panas ciater sering jadi incar wisatawan kawasan wisata buka 24 jam milik suhu air 43 46 derajat celcius sangat cocok segar badan wisatawan bagai kolam mandi air panas sini baik dewasa maupun anak suhu air kolam anak batas capai 39 derajat celcius sedang kolam dewasa capai 46 derajat celcius cagar alam
309,Observatorium Bosscha,Cagar Alam,4.5,observatorium bosscha rupa salah satu tempat teropong bintang tua indonesia observatorium bosscha nama bosscha sterrenwacht bangun nederlandsch indische sterrenkundige vereeniging nisv himpun bintang hindia belanda observatorium bosscha lokasi lembang jawa barat 15 km utara kota bandung koordinat geografis 107 36 bujur timur 6 49 lintang selatan tempat diri atas tanah luas 6 hektare tinggi 1310 meter atas muka laut tinggi 630 m datar tinggi bandung kode observatorium satu astronomi internasional observatorium bosscha 299 tahun 2004 observatorium bosscha nyata bagai benda cagar budaya perintah ada observatorium bosscha lindung uu nomor 2 1992 benda cagar budaya lanjut tahun 2008 perintah tetap observatorium bosscha bagai salah satu objek vital nasional aman cagar alam
310,Taman Bunga Cihideung,Cagar Alam,4.1,taman bunga cihideung punya pesona alam sederhana mampu hasil landscape sita perhati pesona kebun taman bunga padahal batas tumbuh jenis bunga lalu beberapa daya tarik buat destinasi wisata alam masuk list wisata bandung salah satu area spot foto sangat kini instagramable jadi incar utama wisatawan remaja khusus influencer sedang cari latar sempurna buah konten cagar alam
311,The Lodge Maribaya,Cagar Alam,4.3,the lodge maribaya salah satu tempat wisata lembang tawar bagai unjung sini laku bagai akitivitas camping trekking keliling area hutan pinus indah acara gathering team building bahkan dar refreshing nikmat kuliner bagai wahana instagrammable banget keliling gunung hutan pinus khas udara suasana sini memang segar banget private gathering bahkan acara nikah sini banget backdrop gunung hijau indah bakal buat acara lebih kesan cagar alam
312,Taman Hutan Raya Ir. H. Juanda,Cagar Alam,4.5,taman hutan raya ir h djuanda tahura djuanda rupa kawasan konservasi padu alam sekunder hutan tanam jenis pinus pinus merkusil letak sub daerah alir sungai cikapundung das citarum bentang mulai curug dago dago pakar curug maribaya rupa kelompok hutan gunung pulosari tahura djuanda letak belah utara kota bandung jarak kurang lebih 7 km pusat kota cara geografis 1070 30 bt 60 52 ls cara administrasi wilayah desa ciburial camat cimenyan kabupaten bandung masuk desa mekarwangi desa cibodas desa langensari desa wangunharja camat lembang kabupaten bandung barat lurah dago camat coblong kota bandung cagar alam
313,Taman Begonia,Cagar Alam,4.4,taman begonia bandung letak tinggi 1200 meter atas laut balinea aneka jenis bunga salvia impatiens geranium celosia saking indah banyak orang sebut tara taman himawari no sato jepang bunga balinea sendiri rupa jenis bunga begonia asal bal tanam cocok tanam bagai cuaca tumbuh panjang musim bunga balinea tanam sering tanam kebun pekarang hotel taman kota istimewa taman bunga begonia bukan bunga tanam dari tatanan taman tarik warna warni taman bunga lengkap bagai bentuk cocok foto bahkan memang banyak unjung datang sini abadi indah taman ada datar tinggi unjung nyaman aktivitas sana suhu sejuk segar cagar alam
314,Tafso Barn,Cagar Alam,4.2,nama punclut mungkin cukup akrab telinga wisatawan kawasan datar tinggi bandung belakang populer bagai destinasi wisata tawar pandang indah kawasan milik banyak tempat wisata rekreasi salah satu kawasan wisata sekaligus restoran tafso boda barn sering kenal tafso barn tempat rekreasi madu tempat makan nuansa taman gudang unik pandang bukit potong garis horison jadi incar utama unjung sangat tepat nongkrong santa libur bandung cagar alam
315,Curug Luhur Waterfall,Cagar Alam,4.2,bandung banyak sekali curug kini lupa kurang dengar baru dengar salah satu curug luhur cibodas daerah maribaya lembang area 3 curug duduk lokal sebut curug cibodas pernah sebut curug keraton sekarang lebih kenal curug luhur curug lalay terlalu tinggi satu curug paling tinggi area sini curug luhur posisi lebih sekitar 3 km pos masuk jarang orang kesana cagar alam
316,Curug Malela,Cagar Alam,4.4,curug malela salah satu destinasi alam upa air terjun curug memilliki indah luar biasa jadi tak heran banyak unjung datang unjung curug unjung datang dalam kota luar kota dki jakarta jawa tengah jawa barat banyak curug milik tinggi cukup tinggi 60 70 meter curug milik lebar cukup sempit 50 meter curug julang tinggi milik air sangat deras dingin jadi kamu diri dekat air terjun siap siap pakai basah kena ciprat air air terjun malela diri satu pancur air diri beberapa pancur air dekat curug milik pancur air jejer air terjun niagara amerika banyak unjung sebut bagai niagara nya cianjur cagar alam
317,Curug Cimahi,Cagar Alam,4.6,curug cimahi air terjun letak jalan kolonel masturi desa kertawangi camat cisarua kabupaten bandung barat jawa barat tinggi 87 meter jadi air terjun bagai salah satu curug tinggi wilayah bandung nama cimahi asal nama sungai alir atas sungai cimahi hulu situ danau lembang alir kota cimahi destinasi wisata jarak kurang lebih 10 kilometer kota cimahi arah lembang 20 kilometer kota bandung cagar alam
318,Situ Patenggang,Cagar Alam,4.5,situ patenggang situ patengan suatu danau letak kawasan objek wisata alam bandung selatan jawa barat indonesia tepat ciwidey letak tinggi 1600 meter atas muka laut danau milik pandang sangat eksotik situ patenggang milik pandang alam asri hampar kebun teh nluas situ patenggang 45 000 hektar total luas cagar alam capai 123 077 15 hektar situ patenggang selalu jadi pilih wisatawan utama baru pulang tempat wisata kawah putih jarak wisata kawah putih 7 km butuh waktu 10 menit cagar alam
319,Kawah Rengganis Cibuni,Cagar Alam,4.3,kawasan bandung selatan khusus ciwidey memang kenal bagai destinasi wisata alam panorama indah udara sejuk masyarakat kota pilih wisata ciwidey lari diri sibuk kota wisata ciwidey satu kalah eksotis kawah putih rancaupas situ patenggang dasar catat sejarah kawah rengganis kawah bentuk akibat proses alam juta tahun lalu mana dasar teliti kawah rengganis bentuk dahsyat letus gunung sunda purba khusus gunung patuha cipta kawah kawah putih bukti dahsyat letus lihat sendiri mana hingga di kawah rengganis cium kuat aroma bau belerang areal kawah cagar alam
